name,uri
evaporites,http://aims.fao.org/aos/agrovoc/c_e64aff2e
education,http://aims.fao.org/aos/agrovoc/c_2488
ebb currents,http://aims.fao.org/aos/agrovoc/c_aa8d38f2
egg yolk,http://aims.fao.org/aos/agrovoc/c_2501
eyes,http://aims.fao.org/aos/agrovoc/c_2771
employment,http://aims.fao.org/aos/agrovoc/c_2550
arachidonic acid,http://aims.fao.org/aos/agrovoc/c_26843
ecosystem disturbance,http://aims.fao.org/aos/agrovoc/c_4549f84e
endangered species,http://aims.fao.org/aos/agrovoc/c_2557
estuarine fisheries,http://aims.fao.org/aos/agrovoc/c_2674
energy balance,http://aims.fao.org/aos/agrovoc/c_2566
epizootics,http://aims.fao.org/aos/agrovoc/c_10642
species diversity,http://aims.fao.org/aos/agrovoc/c_00ba8c53
experimental devices,http://aims.fao.org/aos/agrovoc/c_36905
ecosystems,http://aims.fao.org/aos/agrovoc/c_2482
ecotourism,http://aims.fao.org/aos/agrovoc/c_331584
early warning systems,http://aims.fao.org/aos/agrovoc/c_37871
ecophysiology,http://aims.fao.org/aos/agrovoc/c_6242043d
electrical insulation,http://aims.fao.org/aos/agrovoc/c_64e45af5
commercial species,http://aims.fao.org/aos/agrovoc/c_5fa61151
extracellular fluid,http://aims.fao.org/aos/agrovoc/c_10719
oxidoreductions,http://aims.fao.org/aos/agrovoc/c_27587
ephemeral streams,http://aims.fao.org/aos/agrovoc/c_02a9ddf9
extreme waves,http://aims.fao.org/aos/agrovoc/c_4bcc584f
benthic infauna,http://aims.fao.org/aos/agrovoc/c_50867ff3
energy exchange,http://aims.fao.org/aos/agrovoc/c_2568
equipment,http://aims.fao.org/aos/agrovoc/c_2631
electrical installations,http://aims.fao.org/aos/agrovoc/c_2516
ecologists,http://aims.fao.org/aos/agrovoc/c_2466
excretion,http://aims.fao.org/aos/agrovoc/c_2750
eolian dust,http://aims.fao.org/aos/agrovoc/c_b74f3abe
earthquakes,http://aims.fao.org/aos/agrovoc/c_2440
echo integrators,http://aims.fao.org/aos/agrovoc/c_497931a4
evaporation,http://aims.fao.org/aos/agrovoc/c_2739
encapsulation,http://aims.fao.org/aos/agrovoc/c_28357
solar eclipses,http://aims.fao.org/aos/agrovoc/c_99ab330a
economic resources,http://aims.fao.org/aos/agrovoc/c_2476
emergencies,http://aims.fao.org/aos/agrovoc/c_1361784825156
earth crust,http://aims.fao.org/aos/agrovoc/c_48e7a681
ecological succession,http://aims.fao.org/aos/agrovoc/c_2464
euryhalinity,http://aims.fao.org/aos/agrovoc/c_9c8b6a32
extension,http://aims.fao.org/aos/agrovoc/c_2762
aquaculture effluents,http://aims.fao.org/aos/agrovoc/c_383e96e7
exploratory behaviour,http://aims.fao.org/aos/agrovoc/c_0cc71c53
gravity corrections,http://aims.fao.org/aos/agrovoc/c_34fc8840
echolocation,http://aims.fao.org/aos/agrovoc/c_46a630bc
biocoenosis,http://aims.fao.org/aos/agrovoc/c_912
electronic equipment,http://aims.fao.org/aos/agrovoc/c_49878
shelf seas,http://aims.fao.org/aos/agrovoc/c_b1ba4370
engineering,http://aims.fao.org/aos/agrovoc/c_2571
eutrophication,http://aims.fao.org/aos/agrovoc/c_2734
telluric currents,http://aims.fao.org/aos/agrovoc/c_195cd260
experimental data,http://aims.fao.org/aos/agrovoc/c_da96111c
embankments,http://aims.fao.org/aos/agrovoc/c_32438
biological traits,http://aims.fao.org/aos/agrovoc/c_c961761a
endoparasites,http://aims.fao.org/aos/agrovoc/c_10603
epipelagic zone,http://aims.fao.org/aos/agrovoc/c_47e0a9a0
Eukaryota,http://aims.fao.org/aos/agrovoc/c_330944
equatorial undercurrents,http://aims.fao.org/aos/agrovoc/c_402f242e
eddy kinetic energy,http://aims.fao.org/aos/agrovoc/c_84b9f8a3
extraction,http://aims.fao.org/aos/agrovoc/c_36910
equatorial circulation,http://aims.fao.org/aos/agrovoc/c_5eaea645
fish counters,http://aims.fao.org/aos/agrovoc/c_1177b42d
balance of nature,http://aims.fao.org/aos/agrovoc/c_34929
electrical engineering,http://aims.fao.org/aos/agrovoc/c_2515
extractive industries,http://aims.fao.org/aos/agrovoc/c_5d3b8015
ecosystem management,http://aims.fao.org/aos/agrovoc/c_6839fb8b
ectoparasites,http://aims.fao.org/aos/agrovoc/c_10532
electronic noise,http://aims.fao.org/aos/agrovoc/c_3ae5032f
electric cables,http://aims.fao.org/aos/agrovoc/c_b36ba187
ethane,http://aims.fao.org/aos/agrovoc/c_3b0a2042
El Niño,http://aims.fao.org/aos/agrovoc/c_eaa50010
eosinophils,http://aims.fao.org/aos/agrovoc/c_10633
brackishwater molluscs,http://aims.fao.org/aos/agrovoc/c_8c2b442f
estuarine dynamics,http://aims.fao.org/aos/agrovoc/c_37a88b59
earth sciences,http://aims.fao.org/aos/agrovoc/c_2438
environmental monitoring,http://aims.fao.org/aos/agrovoc/c_37876
echosounders,http://aims.fao.org/aos/agrovoc/c_e58eb09c
ecosystem resilience,http://aims.fao.org/aos/agrovoc/c_20712c90
animal embryos,http://aims.fao.org/aos/agrovoc/c_25388
elasticity,http://aims.fao.org/aos/agrovoc/c_26777
endemic species,http://aims.fao.org/aos/agrovoc/c_c7b0c870
environmental legislation,http://aims.fao.org/aos/agrovoc/c_36263
enzymolysis,http://aims.fao.org/aos/agrovoc/c_28359
eddy viscosity,http://aims.fao.org/aos/agrovoc/c_1646dbc1
brackishwater environment,http://aims.fao.org/aos/agrovoc/c_1050
tidal bores,http://aims.fao.org/aos/agrovoc/c_e292ef29
power plants,http://aims.fao.org/aos/agrovoc/c_17b251b2
enstrophy,http://aims.fao.org/aos/agrovoc/c_8924e272
esterases,http://aims.fao.org/aos/agrovoc/c_2670
eastern boundary currents,http://aims.fao.org/aos/agrovoc/c_0fc77122
epidemics,http://aims.fao.org/aos/agrovoc/c_2614
altitude,http://aims.fao.org/aos/agrovoc/c_316
enzyme activity,http://aims.fao.org/aos/agrovoc/c_2604
exploration,http://aims.fao.org/aos/agrovoc/c_330917
castration,http://aims.fao.org/aos/agrovoc/c_1375
electric organs,http://aims.fao.org/aos/agrovoc/c_bf78578c
electric potential,http://aims.fao.org/aos/agrovoc/c_2514
electrophoresis,http://aims.fao.org/aos/agrovoc/c_2523
excreta,http://aims.fao.org/aos/agrovoc/c_2749
ethanol,http://aims.fao.org/aos/agrovoc/c_10677
epidemiology,http://aims.fao.org/aos/agrovoc/c_2615
economic systems,http://aims.fao.org/aos/agrovoc/c_2479
echinoderm culture,http://aims.fao.org/aos/agrovoc/c_d1bdb6ca
endotoxins,http://aims.fao.org/aos/agrovoc/c_2564
entropy,http://aims.fao.org/aos/agrovoc/c_1fc62594
encyclopaedias,http://aims.fao.org/aos/agrovoc/c_2aac4371
equations,http://aims.fao.org/aos/agrovoc/c_8bc08746
semen,http://aims.fao.org/aos/agrovoc/c_6961
emergent aquatic plants,http://aims.fao.org/aos/agrovoc/c_f719a413
migration,http://aims.fao.org/aos/agrovoc/c_4822
faeces,http://aims.fao.org/aos/agrovoc/c_2772
eel culture,http://aims.fao.org/aos/agrovoc/c_8c842f98
exclusive economic zones,http://aims.fao.org/aos/agrovoc/c_2748
embryonic development,http://aims.fao.org/aos/agrovoc/c_2545
baseline studies,http://aims.fao.org/aos/agrovoc/c_7c7d21ca
equilibrium,http://aims.fao.org/aos/agrovoc/c_5364a9a1
entomologists,http://aims.fao.org/aos/agrovoc/c_10629
brackishwater crustaceans,http://aims.fao.org/aos/agrovoc/c_1f02f573
egg counters,http://aims.fao.org/aos/agrovoc/c_d46eb44e
feeding,http://aims.fao.org/aos/agrovoc/c_2838
environmental factors,http://aims.fao.org/aos/agrovoc/c_2594
entrainment,http://aims.fao.org/aos/agrovoc/c_69afeecf
environmental restoration,http://aims.fao.org/aos/agrovoc/c_1fd01672
exploitation rate,http://aims.fao.org/aos/agrovoc/c_6a9637f2
pollution,http://aims.fao.org/aos/agrovoc/c_6077
epigenetics,http://aims.fao.org/aos/agrovoc/c_9545aea7
epeirogeny,http://aims.fao.org/aos/agrovoc/c_2d543f22
eyestalks,http://aims.fao.org/aos/agrovoc/c_cbd4df7a
environmental impact assessment,http://aims.fao.org/aos/agrovoc/c_33483
ecology,http://aims.fao.org/aos/agrovoc/c_2467
electronic tagging,http://aims.fao.org/aos/agrovoc/c_9f216247
energy resources,http://aims.fao.org/aos/agrovoc/c_28006
europium isotopes,http://aims.fao.org/aos/agrovoc/c_d2c697d7
mitosis,http://aims.fao.org/aos/agrovoc/c_4870
ecolabelling,http://aims.fao.org/aos/agrovoc/c_11632f18
electromagnetism,http://aims.fao.org/aos/agrovoc/c_ec0411cd
brackishwater organisms,http://aims.fao.org/aos/agrovoc/c_63a1e7c8
equator,http://aims.fao.org/aos/agrovoc/c_bf8c4a78
erythrocytes,http://aims.fao.org/aos/agrovoc/c_2659
electrified gear,http://aims.fao.org/aos/agrovoc/c_746e8fe9
ethology,http://aims.fao.org/aos/agrovoc/c_10679
nautical almanacs,http://aims.fao.org/aos/agrovoc/c_434d5ec6
explosive fishing,http://aims.fao.org/aos/agrovoc/c_2760
XBTs,http://aims.fao.org/aos/agrovoc/c_f3584a3b
ectoparasitism,http://aims.fao.org/aos/agrovoc/c_85a071cf
electricity generators,http://aims.fao.org/aos/agrovoc/c_25730
educational resources,http://aims.fao.org/aos/agrovoc/c_330978
electric fences,http://aims.fao.org/aos/agrovoc/c_24162
catalogues,http://aims.fao.org/aos/agrovoc/c_05dc6685
economics,http://aims.fao.org/aos/agrovoc/c_2481
chemical equilibrium,http://aims.fao.org/aos/agrovoc/c_c7a29a91
Ekman layers,http://aims.fao.org/aos/agrovoc/c_6fbed3cf
erythropoiesis,http://aims.fao.org/aos/agrovoc/c_10666
expeditions,http://aims.fao.org/aos/agrovoc/c_2e39cd37
estuarine sedimentation,http://aims.fao.org/aos/agrovoc/c_2369a0de
geomagnetism,http://aims.fao.org/aos/agrovoc/c_0a661123
evapotranspiration,http://aims.fao.org/aos/agrovoc/c_2741
eyestalk extirpation,http://aims.fao.org/aos/agrovoc/c_5dfaea2f
ELISA,http://aims.fao.org/aos/agrovoc/c_15968
extreme values,http://aims.fao.org/aos/agrovoc/c_8e611af8
electric impedance,http://aims.fao.org/aos/agrovoc/c_44acfe9d
efficiency,http://aims.fao.org/aos/agrovoc/c_2491
environmental protection,http://aims.fao.org/aos/agrovoc/c_15898
electrical conductivity,http://aims.fao.org/aos/agrovoc/c_24022
estuarine chemistry,http://aims.fao.org/aos/agrovoc/c_5067d889
Ekman transport,http://aims.fao.org/aos/agrovoc/c_598e1a27
elastic waves,http://aims.fao.org/aos/agrovoc/c_b232f5ca
expedition reports,http://aims.fao.org/aos/agrovoc/c_89d84351
electric stimulation,http://aims.fao.org/aos/agrovoc/c_10568
electrodes,http://aims.fao.org/aos/agrovoc/c_28351
epipsammon,http://aims.fao.org/aos/agrovoc/c_73d0c826
engines,http://aims.fao.org/aos/agrovoc/c_4954
emissivity,http://aims.fao.org/aos/agrovoc/c_2af4a35c
laboratory animals,http://aims.fao.org/aos/agrovoc/c_4126
epontic environment,http://aims.fao.org/aos/agrovoc/c_9a8d64b5
environmental policies,http://aims.fao.org/aos/agrovoc/c_2597
evaporation tanks,http://aims.fao.org/aos/agrovoc/c_10702
inbreeding,http://aims.fao.org/aos/agrovoc/c_3817
introduced species,http://aims.fao.org/aos/agrovoc/c_1333440888271
analog models,http://aims.fao.org/aos/agrovoc/c_166c4530
extinction coefficient,http://aims.fao.org/aos/agrovoc/c_d726109a
effluents,http://aims.fao.org/aos/agrovoc/c_24455
emergent shorelines,http://aims.fao.org/aos/agrovoc/c_581985b9
electroacoustic devices,http://aims.fao.org/aos/agrovoc/c_820336b5
bioerosion,http://aims.fao.org/aos/agrovoc/c_05cd5033
electrolytes,http://aims.fao.org/aos/agrovoc/c_2521
approximation,http://aims.fao.org/aos/agrovoc/c_786c0cff
oviposition,http://aims.fao.org/aos/agrovoc/c_5462
vermiculture,http://aims.fao.org/aos/agrovoc/c_24262
seismic waves,http://aims.fao.org/aos/agrovoc/c_1fde981b
earth,http://aims.fao.org/aos/agrovoc/c_2437
endocrine disruptors,http://aims.fao.org/aos/agrovoc/c_5266995f
endoparasitism,http://aims.fao.org/aos/agrovoc/c_ad2668c2
Eulerian current measurement,http://aims.fao.org/aos/agrovoc/c_cdba0b77
evaluation,http://aims.fao.org/aos/agrovoc/c_2736
economic analysis,http://aims.fao.org/aos/agrovoc/c_2469
ecotypes,http://aims.fao.org/aos/agrovoc/c_27505
tropical climate,http://aims.fao.org/aos/agrovoc/c_7973
buds,http://aims.fao.org/aos/agrovoc/c_1135
econometric models,http://aims.fao.org/aos/agrovoc/c_10531
Eocene,http://aims.fao.org/aos/agrovoc/c_dde5f041
electrophysiology,http://aims.fao.org/aos/agrovoc/c_6755a45d
eddies,http://aims.fao.org/aos/agrovoc/c_7893d9db
food fish,http://aims.fao.org/aos/agrovoc/c_267c66b6
edge waves,http://aims.fao.org/aos/agrovoc/c_cd271820
equatorial upwelling,http://aims.fao.org/aos/agrovoc/c_ab0ea352
hatching,http://aims.fao.org/aos/agrovoc/c_3504
epoxy compounds,http://aims.fao.org/aos/agrovoc/c_36773
geomagnetic field,http://aims.fao.org/aos/agrovoc/c_db2b4249
equatorial westerlies,http://aims.fao.org/aos/agrovoc/c_98576afb
crab fisheries,http://aims.fao.org/aos/agrovoc/c_5b664798
energy,http://aims.fao.org/aos/agrovoc/c_2565
enzymatic hydrolysis,http://aims.fao.org/aos/agrovoc/c_27512
earthquake prediction,http://aims.fao.org/aos/agrovoc/c_ebc54b61
emulsions,http://aims.fao.org/aos/agrovoc/c_10593
erbium,http://aims.fao.org/aos/agrovoc/c_2d7a51d6
economic activities,http://aims.fao.org/aos/agrovoc/c_330888
endocrine glands,http://aims.fao.org/aos/agrovoc/c_2559
biodiversity,http://aims.fao.org/aos/agrovoc/c_33949
equatorial waves,http://aims.fao.org/aos/agrovoc/c_97c0f559
enzymes,http://aims.fao.org/aos/agrovoc/c_2603
Bacteria,http://aims.fao.org/aos/agrovoc/c_765
oesophagus,http://aims.fao.org/aos/agrovoc/c_5319
biological rhythms,http://aims.fao.org/aos/agrovoc/c_923
parasitoses,http://aims.fao.org/aos/agrovoc/c_5579
environmental impact,http://aims.fao.org/aos/agrovoc/c_24420
welding,http://aims.fao.org/aos/agrovoc/c_7eb51b94
echosounding,http://aims.fao.org/aos/agrovoc/c_16370
energy conservation,http://aims.fao.org/aos/agrovoc/c_2567
errors,http://aims.fao.org/aos/agrovoc/c_02516980
electron microscopy,http://aims.fao.org/aos/agrovoc/c_10573
cruises,http://aims.fao.org/aos/agrovoc/c_81b3c7af
ephemeral springs,http://aims.fao.org/aos/agrovoc/c_342fa664
europium,http://aims.fao.org/aos/agrovoc/c_82e520e2
sustainable development,http://aims.fao.org/aos/agrovoc/c_35332
environmental management,http://aims.fao.org/aos/agrovoc/c_37875
elements,http://aims.fao.org/aos/agrovoc/c_2526
energy losses,http://aims.fao.org/aos/agrovoc/c_25309
exposure tolerance,http://aims.fao.org/aos/agrovoc/c_9aeb8389
air exposure,http://aims.fao.org/aos/agrovoc/c_4f3ac5cd
brackishwater aquaculture,http://aims.fao.org/aos/agrovoc/c_afefa81f
eigenfunctions,http://aims.fao.org/aos/agrovoc/c_543cacdb
entomology,http://aims.fao.org/aos/agrovoc/c_2588
plasmids,http://aims.fao.org/aos/agrovoc/c_16014
extraterrestrial materials,http://aims.fao.org/aos/agrovoc/c_83df9cbb
Fungi,http://aims.fao.org/aos/agrovoc/c_3145
extensive aquaculture,http://aims.fao.org/aos/agrovoc/c_a36f4719
entanglement,http://aims.fao.org/aos/agrovoc/c_2a0bd420
educational institutions,http://aims.fao.org/aos/agrovoc/c_16541
estradiol,http://aims.fao.org/aos/agrovoc/c_12903
electric field,http://aims.fao.org/aos/agrovoc/c_33981
electrochemistry,http://aims.fao.org/aos/agrovoc/c_747bb5bb
water balance,http://aims.fao.org/aos/agrovoc/c_8311
estuaries,http://aims.fao.org/aos/agrovoc/c_2673
economic sectors,http://aims.fao.org/aos/agrovoc/c_2477
exhibitions,http://aims.fao.org/aos/agrovoc/c_24024
trophic levels,http://aims.fao.org/aos/agrovoc/c_7969
brackishwater pollution,http://aims.fao.org/aos/agrovoc/c_76ee98f6
oil and gas production,http://aims.fao.org/aos/agrovoc/c_211dab62
electrolysis,http://aims.fao.org/aos/agrovoc/c_28352
explosives,http://aims.fao.org/aos/agrovoc/c_25724
emergency vessels,http://aims.fao.org/aos/agrovoc/c_40eca39a
esters,http://aims.fao.org/aos/agrovoc/c_2671
equatorial countercurrents,http://aims.fao.org/aos/agrovoc/c_258e45f7
environment,http://aims.fao.org/aos/agrovoc/c_2593
enzyme inhibitors,http://aims.fao.org/aos/agrovoc/c_2599
exocrine glands,http://aims.fao.org/aos/agrovoc/c_27975
earth tides,http://aims.fao.org/aos/agrovoc/c_9a3d4654
environmental degradation,http://aims.fao.org/aos/agrovoc/c_34821
ears,http://aims.fao.org/aos/agrovoc/c_2436
electrodialysis,http://aims.fao.org/aos/agrovoc/c_27508
endocrinology,http://aims.fao.org/aos/agrovoc/c_10598
experimental fishing,http://aims.fao.org/aos/agrovoc/c_933736a0
embryology,http://aims.fao.org/aos/agrovoc/c_10587
erosion,http://aims.fao.org/aos/agrovoc/c_2651
euphotic zone,http://aims.fao.org/aos/agrovoc/c_92d6ad33
economic benefits,http://aims.fao.org/aos/agrovoc/c_14feb0d3
equatorial trapped waves,http://aims.fao.org/aos/agrovoc/c_48da09f5
equatorial dynamics,http://aims.fao.org/aos/agrovoc/c_b4aca950
energy spectra,http://aims.fao.org/aos/agrovoc/c_02300498
evacuation,http://aims.fao.org/aos/agrovoc/c_50bccb82
ecosystem services,http://aims.fao.org/aos/agrovoc/c_1348040570280
eutrophic lakes,http://aims.fao.org/aos/agrovoc/c_4658eed3
events,http://aims.fao.org/aos/agrovoc/c_330979
electrical properties,http://aims.fao.org/aos/agrovoc/c_2517
exploratory fishing,http://aims.fao.org/aos/agrovoc/c_2759
